month,product_line,channel,region,policy_count,gross_written_premium,renewal_count,renewal_premium,average_ticket_size,notes
2023-03,Health (Group),Broker,East,47,3426807.6,41,2992281.27,72910.8,
2023-03,Health (Group),Broker,North,84,5138244.72,48,2969561.28,61169.58,
2023-03,Health (Group),Broker,South,66,3462578.46,50,2686061.0,52463.31,
2023-03,Health (Group),Broker,West,68,6024258.04,57,4885531.56,88592.03,
2023-03,Health (Group),Direct/Online,East,66,3181722.06,53,2539479.1,48207.91,
2023-03,Health (Group),Direct/Online,North,118,8064639.2,88,6286844.96,68344.4,
2023-03,Health (Group),Direct/Online,South,90,4032866.7,72,3137382.0,44809.63,
2023-03,Health (Group),Direct/Online,West,94,6119440.42,70,4653504.8,65100.43,
2023-03,Health (Group),PoSP,East,29,1658068.04,19,1106692.62,57174.76,
2023-03,Health (Group),PoSP,North,50,2190922.5,35,1536724.0,43818.45,
2023-03,Health (Group),PoSP,South,43,2337891.08,36,1882123.92,54369.56,
2023-03,Health (Group),PoSP,West,43,1888332.96,29,1262619.69,43914.72,
2023-03,Health (Retail),Agent,East,416,8166658.24,317,6384731.87,19631.39,
2023-03,Health (Retail),Agent,North,651,7871794.35,472,5840598.8,12091.85,
2023-03,Health (Retail),Agent,South,672,16984316.16,445,10872938.65,25274.28,
2023-03,Health (Retail),Agent,West,531,17548774.74,399,13647535.65,33048.54,
2023-03,Health (Retail),Bancassurance,East,270,4056504.3,172,2570261.36,15024.09,
2023-03,Health (Retail),Bancassurance,North,522,9557454.6,381,7018240.98,18309.3,
2023-03,Health (Retail),Bancassurance,South,466,12497257.9,366,9652064.16,26818.15,
2023-03,Health (Retail),Bancassurance,West,354,10498960.32,264,7685948.16,29658.08,
2023-03,Health (Retail),Broker,East,215,7240531.35,153,5324060.34,33676.89,
2023-03,Health (Retail),Broker,North,384,6629080.32,272,4584252.64,17263.23,
2023-03,Health (Retail),Broker,South,402,14101991.16,349,12412980.72,35079.58,
2023-03,Health (Retail),Broker,West,388,8637132.2,314,7273706.38,22260.65,
2023-03,Health (Retail),Direct/Online,East,332,7973740.28,236,5664398.84,24017.29,
2023-03,Health (Retail),Direct/Online,North,537,15939824.7,434,13036691.64,29683.1,
2023-03,Health (Retail),Direct/Online,South,528,12389292.96,377,9056252.53,23464.57,
2023-03,Health (Retail),Direct/Online,West,501,17211569.43,376,12551598.16,34354.43,
2023-03,Health (Retail),PoSP,East,148,3304999.84,103,2390507.43,22331.08,
2023-03,Health (Retail),PoSP,North,238,6488524.98,173,4506535.82,27262.71,
2023-03,Health (Retail),PoSP,South,221,2780535.81,185,2352402.65,12581.61,
2023-03,Health (Retail),PoSP,West,210,3404841.3,171,2675486.52,16213.53,
2023-03,Home,Agent,East,118,877813.8,76,539035.32,7439.1,
2023-03,Home,Agent,North,194,1435894.88,160,1176468.8,7401.52,
2023-03,Home,Agent,South,177,1362002.61,121,893316.38,7694.93,
2023-03,Home,Agent,West,154,1177232.98,112,821741.76,7644.37,
2023-03,Home,Bancassurance,East,78,301810.08,74,288161.18,3869.36,
2023-03,Home,Bancassurance,North,136,519785.2,113,452074.58,3821.95,
2023-03,Home,Bancassurance,South,112,337609.44,88,273706.4,3014.37,
2023-03,Home,Bancassurance,West,100,242776.0,81,188144.37,2427.76,
2023-03,Home,Broker,East,68,293951.76,49,206679.06,4322.82,
2023-03,Home,Broker,North,115,567107.55,79,380431.61,4931.37,
2023-03,Home,Broker,South,110,550918.5,91,473705.05,5008.35,
2023-03,Home,Broker,West,95,292856.5,67,204752.67,3082.7,
2023-03,Home,Direct/Online,East,75,198401.25,46,124809.04,2645.35,
2023-03,Home,Direct/Online,North,140,320859.0,85,190402.55,2291.85,
2023-03,Home,Direct/Online,South,133,448551.81,97,321872.19,3372.57,
2023-03,Home,Direct/Online,West,126,1077984.18,92,772505.6,8555.43,
2023-03,Home,PoSP,East,34,105887.22,24,74612.16,3114.33,
2023-03,Home,PoSP,North,64,245432.96,48,192119.52,3834.89,
2023-03,Home,PoSP,South,60,199408.2,41,139233.54,3323.47,
2023-03,Home,PoSP,West,55,144730.3,34,93473.48,2631.46,
2023-03,Motor (Car),Agent,East,522,5859194.22,398,4599614.36,11224.51,
2023-03,Motor (Car),Agent,North,971,24151527.64,723,18744367.86,24872.84,
2023-03,Motor (Car),Agent,South,1060,21773131.4,897,18366469.68,20540.69,
2023-03,Motor (Car),Agent,West,840,18302096.4,583,12390971.23,21788.21,
2023-03,Motor (Car),Bancassurance,East,378,3806063.1,264,2659604.64,10068.95,
2023-03,Motor (Car),Bancassurance,North,688,14732673.76,525,11176152.75,21413.77,
2023-03,Motor (Car),Bancassurance,South,643,10981186.15,527,9224555.3,17078.05,
2023-03,Motor (Car),Bancassurance,West,621,9199028.25,489,7060216.23,14813.25,
2023-03,Motor (Car),Broker,East,379,9001428.13,274,6330400.1,23750.47,
2023-03,Motor (Car),Broker,North,622,15053805.72,521,13046506.88,24202.26,
2023-03,Motor (Car),Broker,South,590,5105488.3,404,3594864.72,8653.37,
2023-03,Motor (Car),Broker,West,529,12111650.73,361,8480095.77,22895.37,
2023-03,Motor (Car),Direct/Online,East,415,6148440.8,293,4205871.43,14815.52,
2023-03,Motor (Car),Direct/Online,North,769,17181543.99,533,11993416.76,22342.71,
2023-03,Motor (Car),Direct/Online,South,607,5289234.11,417,3746244.6,8713.73,
2023-03,Motor (Car),Direct/Online,West,597,8996198.97,414,6327315.18,15069.01,
2023-03,Motor (Car),PoSP,East,195,3151621.2,159,2547265.86,16162.16,
2023-03,Motor (Car),PoSP,North,359,7055631.63,250,5058452.5,19653.57,
2023-03,Motor (Car),PoSP,South,283,5774377.28,264,5307001.92,20404.16,
2023-03,Motor (Car),PoSP,West,288,3718946.88,232,3139611.92,12913.01,
2023-03,Motor (Two-Wheeler),Agent,East,949,2789281.82,652,1922402.44,2939.18,
2023-03,Motor (Two-Wheeler),Agent,North,1799,5854701.58,1451,4588018.47,3254.42,
2023-03,Motor (Two-Wheeler),Agent,South,1746,5375235.6,1115,3270339.6,3078.6,
2023-03,Motor (Two-Wheeler),Agent,West,1718,4148626.4,1405,3524456.55,2414.8,
2023-03,Motor (Two-Wheeler),Bancassurance,East,675,1353894.75,516,1054234.44,2005.77,
2023-03,Motor (Two-Wheeler),Bancassurance,North,1217,3401697.55,852,2368943.4,2795.15,
2023-03,Motor (Two-Wheeler),Bancassurance,South,1216,2980756.48,798,1909310.76,2451.28,
2023-03,Motor (Two-Wheeler),Bancassurance,West,965,1608027.75,756,1224062.28,1666.35,
2023-03,Motor (Two-Wheeler),Broker,East,668,1170088.84,486,815031.72,1751.63,
2023-03,Motor (Two-Wheeler),Broker,North,1054,2333081.7,803,1861442.33,2213.55,
2023-03,Motor (Two-Wheeler),Broker,South,1035,3483520.2,764,2497294.44,3365.72,
2023-03,Motor (Two-Wheeler),Broker,West,922,2927534.4,709,2280689.93,3175.2,
2023-03,Motor (Two-Wheeler),Direct/Online,East,746,1870632.3,509,1322941.9,2507.55,
2023-03,Motor (Two-Wheeler),Direct/Online,North,1381,2922789.83,1021,2183857.74,2116.43,
2023-03,Motor (Two-Wheeler),Direct/Online,South,1310,4165682.1,794,2578356.2,3179.91,
2023-03,Motor (Two-Wheeler),Direct/Online,West,1160,2677175.6,947,2240166.38,2307.91,
2023-03,Motor (Two-Wheeler),PoSP,East,320,917820.8,238,678999.72,2868.19,
2023-03,Motor (Two-Wheeler),PoSP,North,582,1944671.52,401,1311727.14,3341.36,
2023-03,Motor (Two-Wheeler),PoSP,South,599,1654270.28,439,1168152.66,2761.72,
2023-03,Motor (Two-Wheeler),PoSP,West,507,853990.8,336,579707.52,1684.4,
2023-03,SME/Commercial,Agent,East,50,4382416.5,40,3536616.8,87648.33,
2023-03,SME/Commercial,Agent,North,98,5432968.1,62,3352818.02,55438.45,
2023-03,SME/Commercial,Agent,South,89,3725743.81,63,2607827.04,41862.29,
2023-03,SME/Commercial,Agent,West,84,7226337.72,71,5838442.18,86027.83,
2023-03,SME/Commercial,Bancassurance,East,35,5151596.8,26,3753281.74,147188.48,
2023-03,SME/Commercial,Bancassurance,North,65,4693029.25,42,3094212.66,72200.45,
2023-03,SME/Commercial,Bancassurance,South,55,1529820.6,45,1214095.5,27814.92,
2023-03,SME/Commercial,Bancassurance,West,55,1125797.75,42,817132.68,20469.05,
2023-03,SME/Commercial,Broker,East,29,2916332.8,22,2288154.88,100563.2,
2023-03,SME/Commercial,Broker,North,55,6049429.1,50,5275534.0,109989.62,
2023-03,SME/Commercial,Broker,South,50,1614827.0,40,1320726.0,32296.54,
2023-03,SME/Commercial,Broker,West,44,882142.8,34,706219.1,20048.7,
2023-03,SME/Commercial,Direct/Online,East,39,2385460.74,28,1789681.88,61165.66,
2023-03,SME/Commercial,Direct/Online,North,68,4308485.44,50,3069810.0,63360.08,
2023-03,SME/Commercial,Direct/Online,South,68,3367303.56,55,2597930.5,49519.17,
2023-03,SME/Commercial,Direct/Online,West,52,6976853.52,34,4501730.22,134170.26,
2023-03,SME/Commercial,PoSP,East,19,2855806.02,13,1891583.46,150305.58,
2023-03,SME/Commercial,PoSP,North,34,4897238.28,28,4027391.76,144036.42,
2023-03,SME/Commercial,PoSP,South,32,1894806.08,24,1435055.28,59212.69,
2023-03,SME/Commercial,PoSP,West,27,1462367.25,18,974549.7,54161.75,
2023-03,Travel,Agent,East,332,538809.44,255,407069.25,1622.92,
2023-03,Travel,Agent,North,621,1785213.54,426,1256951.34,2874.74,
2023-03,Travel,Agent,South,580,1441346.4,438,1140819.18,2485.08,
2023-03,Travel,Agent,West,544,296001.28,427,228248.58,544.12,
2023-03,Travel,Bancassurance,East,246,339762.9,188,256054.12,1381.15,
2023-03,Travel,Bancassurance,North,445,432780.3,310,298226.2,972.54,
2023-03,Travel,Bancassurance,South,400,885808.0,261,564318.54,2214.52,
2023-03,Travel,Bancassurance,West,316,613839.48,220,420631.2,1942.53,
2023-03,Travel,Broker,East,207,610037.28,145,442685.0,2947.04,
2023-03,Travel,Broker,North,333,987155.19,248,767924.56,2964.43,
2023-03,Travel,Broker,South,345,611236.5,237,437952.3,1771.7,
2023-03,Travel,Broker,West,273,329396.34,226,273525.54,1206.58,
2023-03,Travel,Direct/Online,East,261,663545.52,187,479858.83,2542.32,
2023-03,Travel,Direct/Online,North,447,539506.65,318,378963.78,1206.95,
2023-03,Travel,Direct/Online,South,447,347198.31,315,243605.25,776.73,
2023-03,Travel,Direct/Online,West,371,667636.76,256,442273.28,1799.56,
2023-03,Travel,PoSP,East,107,321169.06,78,234571.74,3001.58,
2023-03,Travel,PoSP,North,215,375796.35,166,297319.28,1747.89,
2023-03,Travel,PoSP,South,192,486503.04,146,377726.82,2533.87,
2023-03,Travel,PoSP,West,167,158813.66,129,127922.85,950.98,
2023-04,Crop,Agent,East,21,84139.02,18,75596.94,4006.62,
2023-04,Crop,Agent,North,33,503183.01,26,376657.58,15247.97,
2023-04,Crop,Agent,South,30,273132.9,20,179025.0,9104.43,
2023-04,Crop,Agent,West,29,158837.35,24,133957.68,5477.15,
2023-04,Crop,Bancassurance,East,15,69675.15,10,47664.8,4645.01,
2023-04,Crop,Bancassurance,North,28,500179.96,20,346375.6,17863.57,
2023-04,Crop,Bancassurance,South,23,288203.8,18,223025.76,12530.6,
2023-04,Crop,Bancassurance,West,21,394100.28,17,316376.12,18766.68,
2023-04,Crop,Broker,East,13,120772.34,8,77569.36,9290.18,
2023-04,Crop,Broker,North,24,150400.08,15,98574.0,6266.67,
2023-04,Crop,Broker,South,20,304631.2,16,232498.88,15231.56,
2023-04,Crop,Broker,West,19,217884.78,13,142825.8,11467.62,
2023-04,Crop,Direct/Online,East,19,76094.62,15,58893.3,4004.98,
2023-04,Crop,Direct/Online,North,26,136293.56,19,98870.11,5242.06,
2023-04,Crop,Direct/Online,South,25,117935.25,17,82289.18,4717.41,
2023-04,Crop,Direct/Online,West,24,483088.08,17,346960.65,20128.67,
2023-04,Crop,PoSP,East,7,22768.34,5,15895.95,3252.62,
2023-04,Crop,PoSP,North,12,49245.0,8,32343.12,4103.75,
2023-04,Crop,PoSP,South,12,199236.36,9,153131.58,16603.03,
2023-04,Crop,PoSP,West,11,176831.6,9,149134.14,16075.6,
2023-04,Health (Group),Agent,East,52,4323609.16,45,3815828.55,83146.33,
2023-04,Health (Group),Agent,North,97,4744658.0,72,3411456.48,48914.0,
2023-04,Health (Group),Agent,South,81,2220069.87,51,1444981.98,27408.27,
2023-04,Health (Group),Agent,West,85,5075664.5,63,3611681.01,59713.7,
2023-04,Health (Group),Bancassurance,East,34,2747792.96,26,2070425.76,80817.44,
2023-04,Health (Group),Bancassurance,North,73,2881036.98,56,2218767.04,39466.26,
2023-04,Health (Group),Bancassurance,South,58,2931616.38,44,2277322.96,50545.11,
2023-04,Health (Group),Bancassurance,West,52,3942403.4,47,3407004.62,75815.45,
2023-04,Health (Group),Broker,East,36,2690827.2,26,1946105.2,74745.2,
2023-04,Health (Group),Broker,North,55,1650127.05,47,1434833.86,30002.31,
2023-04,Health (Group),Broker,South,57,5146875.42,39,3657979.26,90296.06,
2023-04,Health (Group),Broker,West,50,1706116.5,32,1106960.0,34122.33,
2023-04,Health (Group),Direct/Online,East,47,2025864.97,34,1469861.14,43103.51,
2023-04,Health (Group),Direct/Online,North,72,2611429.92,56,1957314.24,36269.86,
2023-04,Health (Group),Direct/Online,South,68,5702278.72,43,3625700.23,83857.04,
2023-04,Health (Group),Direct/Online,West,70,4410627.9,48,2926129.92,63008.97,
2023-04,Health (Group),PoSP,East,19,1176441.62,14,861182.84,61917.98,
2023-04,Health (Group),PoSP,North,35,1157069.9,26,879395.4,33059.14,
2023-04,Health (Group),PoSP,South,34,1228298.96,23,792681.89,36126.44,
2023-04,Health (Group),PoSP,West,29,1280009.25,24,1107608.16,44138.25,
2023-04,Health (Retail),Agent,East,289,8965577.64,221,7148746.67,31022.76,
2023-04,Health (Retail),Agent,North,491,12506020.41,424,11211624.24,25470.51,
2023-04,Health (Retail),Agent,South,506,15519278.06,380,12229490.6,30670.51,
2023-04,Health (Retail),Agent,West,420,10605886.2,274,7154808.56,25252.11,
2023-04,Health (Retail),Bancassurance,East,189,6134692.41,170,5259818.7,32458.69,
2023-04,Health (Retail),Bancassurance,North,370,5802839.5,281,4512424.45,15683.35,
2023-04,Health (Retail),Bancassurance,South,344,9533161.92,242,7007352.0,27712.68,
2023-04,Health (Retail),Bancassurance,West,274,8861828.56,222,7099506.72,32342.44,
2023-04,Health (Retail),Broker,East,162,3463142.04,116,2480024.32,21377.42,
2023-04,Health (Retail),Broker,North,297,6317632.53,198,4340557.98,21271.49,
2023-04,Health (Retail),Broker,South,276,3794105.76,194,2697348.84,13746.76,
2023-04,Health (Retail),Broker,West,266,8276270.8,205,6570047.05,31113.8,
2023-04,Health (Retail),Direct/Online,East,235,7693418.25,186,6045777.48,32737.95,
2023-04,Health (Retail),Direct/Online,North,411,7160326.92,328,5670034.32,17421.72,
2023-04,Health (Retail),Direct/Online,South,362,7267417.88,285,5482667.55,20075.74,
2023-04,Health (Retail),Direct/Online,West,292,4957882.6,226,3920388.1,16979.05,
2023-04,Health (Retail),PoSP,East,96,3082198.08,67,2256710.08,32106.23,
2023-04,Health (Retail),PoSP,North,157,4490025.73,116,3227882.12,28598.89,
2023-04,Health (Retail),PoSP,South,151,4084309.91,121,3190928.51,27048.41,
2023-04,Health (Retail),PoSP,West,143,3581226.22,110,2714922.1,25043.54,
2023-04,Home,Agent,East,87,382589.46,59,252917.66,4397.58,
2023-04,Home,Agent,North,161,801216.5,119,619308.13,4976.5,
2023-04,Home,Agent,South,146,453379.64,118,381577.78,3105.34,
2023-04,Home,Agent,West,124,949285.72,98,757157.8,7655.53,
2023-04,Home,Bancassurance,East,61,327114.33,46,258498.38,5362.53,
2023-04,Home,Bancassurance,North,119,443322.6,76,273513.36,3725.4,
2023-04,Home,Bancassurance,South,90,684927.9,77,588862.89,7610.31,
2023-04,Home,Bancassurance,West,95,748737.75,63,508730.04,7881.45,
2023-04,Home,Broker,East,54,421898.22,41,327253.39,7812.93,
2023-04,Home,Broker,North,95,556486.25,66,389466.66,5857.75,
2023-04,Home,Broker,South,95,506920.0,74,411866.98,5336.0,
2023-04,Home,Broker,West,79,502224.33,61,391914.02,6357.27,
2023-04,Home,Direct/Online,East,70,374835.3,47,245247.88,5354.79,
2023-04,Home,Direct/Online,North,112,693159.04,85,518965.8,6188.92,
2023-04,Home,Direct/Online,South,103,640738.28,77,497292.18,6220.76,
2023-04,Home,Direct/Online,West,100,899414.0,68,591335.48,8994.14,
2023-04,Home,PoSP,East,31,217967.82,25,172724.75,7031.22,
2023-04,Home,PoSP,North,59,442148.95,49,351767.57,7494.05,
2023-04,Home,PoSP,South,50,204523.0,42,175204.26,4090.46,
2023-04,Home,PoSP,West,43,312491.32,30,213965.4,7267.24,
2023-04,Motor (Car),Agent,East,437,8461897.57,352,7013821.76,19363.61,
2023-04,Motor (Car),Agent,North,738,18602242.02,462,11691233.4,25206.29,
2023-04,Motor (Car),Agent,South,648,11593536.48,424,7648841.28,17891.26,
2023-04,Motor (Car),Agent,West,580,5693320.6,401,4083062.2,9816.07,
2023-04,Motor (Car),Bancassurance,East,289,2587535.49,242,2171521.66,8953.41,
2023-04,Motor (Car),Bancassurance,North,565,5590273.85,385,3764864.95,9894.29,
2023-04,Motor (Car),Bancassurance,South,460,10055264.2,283,6470178.06,21859.27,
2023-04,Motor (Car),Bancassurance,West,389,4556703.21,358,3998101.04,11713.89,
2023-04,Motor (Car),Broker,East,213,4365739.59,173,3386452.51,20496.43,
2023-04,Motor (Car),Broker,North,432,4160553.12,304,2996312.16,9630.91,
2023-04,Motor (Car),Broker,South,452,8256679.48,336,6104716.8,18266.99,
2023-04,Motor (Car),Broker,West,377,4295006.43,265,3020591.9,11392.59,
2023-04,Motor (Car),Direct/Online,East,318,7090420.56,233,5102949.31,22296.92,
2023-04,Motor (Car),Direct/Online,North,595,6071921.45,408,3995784.72,10204.91,
2023-04,Motor (Car),Direct/Online,South,513,10535634.9,329,6845710.27,20537.3,
2023-04,Motor (Car),Direct/Online,West,493,12082266.52,391,9522241.96,24507.64,
2023-04,Motor (Car),PoSP,East,137,1387736.02,86,900459.56,10129.46,
2023-04,Motor (Car),PoSP,North,244,5952741.12,194,4521509.5,24396.48,
2023-04,Motor (Car),PoSP,South,244,5896469.84,185,4453963.8,24165.86,
2023-04,Motor (Car),PoSP,West,208,2489901.44,152,1758263.04,11970.68,
2023-04,Motor (Two-Wheeler),Agent,East,862,2426486.9,704,2019923.84,2814.95,
2023-04,Motor (Two-Wheeler),Agent,North,1395,3070269.45,988,2147378.48,2200.91,
2023-04,Motor (Two-Wheeler),Agent,South,1299,2421387.96,892,1669922.12,1864.04,
2023-04,Motor (Two-Wheeler),Agent,West,1140,2330992.2,867,1793640.93,2044.73,
2023-04,Motor (Two-Wheeler),Bancassurance,East,510,1444712.7,329,970500.65,2832.77,
2023-04,Motor (Two-Wheeler),Bancassurance,North,779,1300750.83,535,888437.05,1669.77,
2023-04,Motor (Two-Wheeler),Bancassurance,South,894,1653935.76,680,1291700.8,1850.04,
2023-04,Motor (Two-Wheeler),Bancassurance,West,658,1537423.58,565,1308404.4,2336.51,
2023-04,Motor (Two-Wheeler),Broker,East,434,1315714.4,364,1116733.8,3031.6,
2023-04,Motor (Two-Wheeler),Broker,North,850,2569516.0,669,2001340.26,3022.96,
2023-04,Motor (Two-Wheeler),Broker,South,714,1225688.1,580,947447.4,1716.65,
2023-04,Motor (Two-Wheeler),Broker,West,655,2128514.2,454,1405406.94,3249.64,
2023-04,Motor (Two-Wheeler),Direct/Online,East,577,1678712.26,411,1205993.19,2909.38,
2023-04,Motor (Two-Wheeler),Direct/Online,North,1096,2475009.12,830,1808910.3,2258.22,
2023-04,Motor (Two-Wheeler),Direct/Online,South,958,3197372.9,783,2644699.95,3337.55,
2023-04,Motor (Two-Wheeler),Direct/Online,West,848,1930709.44,550,1253131.0,2276.78,
2023-04,Motor (Two-Wheeler),PoSP,East,246,617501.82,194,486693.62,2510.17,
2023-04,Motor (Two-Wheeler),PoSP,North,438,1067524.26,342,803884.68,2437.27,
2023-04,Motor (Two-Wheeler),PoSP,South,478,948576.66,343,706991.6,1984.47,
2023-04,Motor (Two-Wheeler),PoSP,West,396,1288393.92,328,1107436.24,3253.52,
2023-04,SME/Commercial,Agent,East,43,1540438.45,30,1085233.2,35824.15,
2023-04,SME/Commercial,Agent,North,71,5537532.11,54,4105794.96,77993.41,
2023-04,SME/Commercial,Agent,South,73,2076564.57,58,1668781.8,28446.09,
2023-04,SME/Commercial,Agent,West,68,3296452.32,63,3037584.06,48477.24,
2023-04,SME/Commercial,Bancassurance,East,28,1913918.44,19,1357589.33,68354.23,
2023-04,SME/Commercial,Bancassurance,North,51,3926445.12,39,3115119.15,76989.12,
2023-04,SME/Commercial,Bancassurance,South,48,6291084.0,43,5380729.75,131064.25,
2023-04,SME/Commercial,Bancassurance,West,40,5837607.2,32,4752288.0,145940.18,
2023-04,SME/Commercial,Broker,East,26,2559438.18,20,1914056.6,98439.93,
2023-04,SME/Commercial,Broker,North,45,1797845.4,37,1406720.02,39952.12,
2023-04,SME/Commercial,Broker,South,48,6065329.44,35,4602552.15,126361.03,
2023-04,SME/Commercial,Broker,West,46,4831483.04,37,3814793.98,105032.24,
2023-04,SME/Commercial,Direct/Online,East,32,3179862.08,22,2215786.54,99370.69,
2023-04,SME/Commercial,Direct/Online,North,60,3092335.2,46,2341864.14,51538.92,
2023-04,SME/Commercial,Direct/Online,South,57,1364312.1,37,928590.11,23935.3,
2023-04,SME/Commercial,Direct/Online,West,50,7057757.0,41,5931763.97,141155.14,
2023-04,SME/Commercial,PoSP,East,14,1497199.06,10,1033300.5,106942.79,
2023-04,SME/Commercial,PoSP,North,24,2478607.92,17,1720881.78,103275.33,
2023-04,SME/Commercial,PoSP,South,25,2802519.25,21,2385295.5,112100.77,
2023-04,SME/Commercial,PoSP,West,23,1387068.59,18,1052206.92,60307.33,
2023-04,Travel,Agent,East,432,1242833.76,356,1049566.32,2876.93,
2023-04,Travel,Agent,North,732,1455918.72,520,1061928.4,1988.96,
2023-04,Travel,Agent,South,717,1050318.96,516,742333.08,1464.88,
2023-04,Travel,Agent,West,614,952436.8,477,710639.37,1551.2,
